"","time","posX","posY","orientation","mac","signal","rawTime","angle","posXY","medSignal","avgSignal","num","sdSignal","iqrSignal","dist"
"1028143",2006-02-19 11:57:10,30,8,270.4,"00:14:bf:3b:c7:c6",-61,1140371830457,270,"30-8",-61,-62.7692307692308,91,3.92733136161588,7,20.3096036396578
"953224",2006-02-19 10:12:21,31,3,270.4,"00:14:bf:3b:c7:c6",-72,1140365541280,270,"31-3",-71,-70.4040404040404,99,2.59481111702658,3,19.101832372838
"987509",2006-02-19 10:59:07,31,7,270.4,"00:14:bf:3b:c7:c6",-63,1140368347247,270,"31-7",-63,-65.1612903225806,93,4.69108850486204,2,20.6707522843268
"1034764",2006-02-19 13:04:17,31,8,269.3,"00:14:bf:3b:c7:c6",-68,1140375857249,270,"31-8",-63,-65.2736842105263,95,4.228681463588,8,21.1631755651178
"1082421",2006-02-19 14:01:30,32,3,270.4,"00:14:bf:3b:c7:c6",-64,1140379290195,270,"32-3",-66,-65.9181818181818,110,2.12080916781117,1,20.0569190056698
"1068679",2006-02-19 13:49:38,32,4,270.3,"00:14:bf:3b:c7:c6",-70,1140378578627,270,"32-4",-71,-71.0803571428571,112,1.69863958739824,2,20.3686032903584
"1061795",2006-02-19 13:31:59,32,5,271,"00:14:bf:3b:c7:c6",-74,1140377519893,270,"32-5",-74,-72.98,100,2.20183578136082,2,20.7238992470047
"1054827",2006-02-19 13:25:55,32,6,270.7,"00:14:bf:3b:c7:c6",-71,1140377155534,270,"32-6",-73,-72.9126213592233,103,1.67511659597998,2,21.1206060519105
"994242",2006-02-19 11:06:52,32,7,270.1,"00:14:bf:3b:c7:c6",-61,1140368812568,270,"32-7",-61,-61.4141414141414,99,1.16066572214979,1,21.5564375535477
"1041512",2006-02-19 13:11:40,32,8,270.9,"00:14:bf:3b:c7:c6",-67,1140376300640,270,"32-8",-69,-68.2772277227723,101,1.66804563415506,1,22.029071700823
"1089356",2006-02-19 14:24:08,33,3,269.7,"00:14:bf:3b:c7:c6",-68,1140380648540,270,"33-3",-69,-71.0375,80,4.24098074995855,8.25,21.016184239771
"1075517",2006-02-19 13:55:25,33,4,271.5,"00:14:bf:3b:c7:c6",-67,1140378925833,270,"33-4",-69,-68.9711538461538,104,1.835236186325,1,21.3138452654607
"1000985",2006-02-19 11:15:37,33,7,270,"00:14:bf:3b:c7:c6",-67,1140369337569,270,"33-7",-63,-63.1263157894737,95,1.86366206222986,2,22.451725991558
"1048087",2006-02-19 13:18:13,33,8,270.9,"00:14:bf:3b:c7:c6",-73,1140376693345,270,"33-8",-70,-69.632183908046,87,1.69893908433945,1,22.9058944378952
"317192",2006-02-11 07:54:17,4,3,270.7,"00:14:bf:3b:c7:c6",-61,1139666057100,270,"4-3",-61,-60.6813186813187,91,1.70541048091798,2.5,10.5394497010043
"585557",2006-02-11 14:00:57,4,7,271,"00:14:bf:3b:c7:c6",-60,1139688057751,270,"4-7",-61,-60.6105263157895,95,1.51091586176113,1,13.1711806608216
"629552",2006-02-11 14:58:33,4,8,271.6,"00:14:bf:3b:c7:c6",-65,1139691513767,270,"4-8",-65,-65.0227272727273,88,1.19363515794489,0,13.9312598138144
"332001",2006-02-11 08:10:57,5,3,270.6,"00:14:bf:3b:c7:c6",-60,1139667057799,270,"5-3",-61,-61.1826923076923,104,1.91956924312814,2.25,9.72008230417829
"578139",2006-02-11 13:54:06,5,7,269.5,"00:14:bf:3b:c7:c6",-57,1139687646093,270,"5-7",-57,-58.3333333333333,93,3.63357930293597,2,12.5251746494809
"622397",2006-02-11 14:52:44,5,8,269.7,"00:14:bf:3b:c7:c6",-55,1139691164969,270,"5-8",-60,-60.020202020202,99,2.04030708963035,2,13.3221619867047
"339588",2006-02-11 08:17:33,6,3,270.1,"00:14:bf:3b:c7:c6",-59,1139667453527,270,"6-3",-57,-59.6153846153846,91,3.57077405479923,6,8.93756118860173
"571008",2006-02-11 13:47:29,6,7,269.9,"00:14:bf:3b:c7:c6",-57,1139687249304,270,"6-7",-58,-57.9450549450549,91,1.16773891072198,1,11.9281180409988
"615100",2006-02-11 14:41:34,6,8,271.5,"00:14:bf:3b:c7:c6",-59,1139690494139,270,"6-8",-59,-58.9791666666667,96,2.38406625952899,3,12.7624449068351
"347110",2006-02-11 08:23:29,7,3,270.1,"00:14:bf:3b:c7:c6",-61,1139667809661,270,"7-3",-61,-60.5277777777778,108,1.73721408369425,3,8.20243866176395
"564252",2006-02-11 13:40:59,7,7,271.5,"00:14:bf:3b:c7:c6",-54,1139686859628,270,"7-7",-55,-56.1011235955056,89,2.49565505984549,3,11.3877126763894
"607673",2006-02-11 14:34:03,7,8,270.9,"00:14:bf:3b:c7:c6",-54,1139690043543,270,"7-8",-54,-53.8659793814433,97,2.13419025422691,2,12.2588743365776
"354595",2006-02-11 08:46:15,8,3,270.3,"00:14:bf:3b:c7:c6",-50,1139669175643,270,"8-3",-55,-52.8876404494382,89,4.20886024910867,8,7.52861208988748
"557041",2006-02-11 13:34:41,8,7,269.6,"00:14:bf:3b:c7:c6",-49,1139686481284,270,"8-7",-52,-53.6489361702128,94,2.76190462103001,4,10.912378292563
"600574",2006-02-11 14:27:30,8,8,270.9,"00:14:bf:3b:c7:c6",-53,1139689650274,270,"8-8",-57,-56.0315789473684,95,2.37653704609606,4,11.8186293621553
"361727",2006-02-11 08:52:18,9,3,270.2,"00:14:bf:3b:c7:c6",-51,1139669538766,270,"9-3",-53,-53.5340909090909,88,2.5862095088806,5,6.93397432934389
"396345",2006-02-11 09:49:01,9,4,270.4,"00:14:bf:3b:c7:c6",-54,1139672941270,270,"9-4",-52.5,-51.6170212765957,94,2.38321362047819,4,7.78973683766018
"487004",2006-02-11 12:01:08,9,7,270.5,"00:14:bf:3b:c7:c6",-49,1139680868374,270,"9-7",-50.5,-50.1979166666667,96,1.41881931394171,2,10.5109466747767
"521516",2006-02-11 12:41:42,9,8,270.5,"00:14:bf:3b:c7:c6",-54,1139683302910,270,"9-8",-56,-55.9887640449438,89,3.23859671498767,3,11.4490174250894
"7255",2006-02-11 01:43:28,0,0,315,"00:14:bf:3b:c7:c6",-61,1139643808077,315,"0-0",-63,-64.2843137254902,102,4.02560480907151,2,13.1026714833274
"31814",2006-02-11 02:10:21,0,1,315.3,"00:14:bf:3b:c7:c6",-71,1139645421015,315,"0-1",-67,-67.5876288659794,97,2.61706171640858,2,13.3521533843796
"228248",2006-02-11 05:52:57,0,10,314.7,"00:14:bf:3b:c7:c6",-63,1139658777309,315,"0-10",-63,-64.6489361702128,94,4.19858513497903,3,18.1019335983756
"235577",2006-02-11 06:00:29,0,11,315.9,"00:14:bf:3b:c7:c6",-72,1139659229357,315,"0-11",-70,-69.3271028037383,107,1.70888742872334,1,18.8223271674891
"242636",2006-02-11 06:11:02,0,12,315.4,"00:14:bf:3b:c7:c6",-68,1139659862317,315,"0-12",-68,-67.5777777777778,90,2.25845615846873,2,19.567319693816
"249860",2006-02-11 06:23:15,0,13,315.4,"00:14:bf:3b:c7:c6",-74,1139660595539,315,"0-13",-69,-68.9381443298969,97,2.16897841251403,3,20.3342076314766
"56582",2006-02-11 02:32:11,0,2,315,"00:14:bf:3b:c7:c6",-71,1139646731757,315,"0-2",-62,-62.0618556701031,97,1.60607202638982,2,13.6704059925081
"81257",2006-02-11 02:52:28,0,3,315.9,"00:14:bf:3b:c7:c6",-76,1139647948833,315,"0-3",-62,-63.6701030927835,97,3.5902693999561,5,14.0527577364729
"106316",2006-02-11 03:11:26,0,4,315.1,"00:14:bf:3b:c7:c6",-65,1139649086044,315,"0-4",-66,-66.8172043010753,93,2.86639539036302,3,14.4941367455948
"206230",2006-02-11 05:30:44,0,7,315.3,"00:14:bf:3b:c7:c6",-74,1139657444898,315,"0-7",-68,-67.752688172043,93,3.32531761797306,4,16.1207940251093
"213625",2006-02-11 05:36:59,0,8,315.3,"00:14:bf:3b:c7:c6",-66,1139657819813,315,"0-8",-63,-63.2291666666667,96,3.16387226659014,3,16.7475371323667
"220814",2006-02-11 05:44:45,0,9,315.4,"00:14:bf:3b:c7:c6",-68,1139658285270,315,"0-9",-69,-68.8989898989899,99,3.56426409811639,5,17.4091929738285
"15612",2006-02-11 01:54:07,1,0,315.3,"00:14:bf:3b:c7:c6",-65,1139644447350,315,"1-0",-61,-61.19,100,1.15202939075864,2,12.1276543486364
"40103",2006-02-11 02:17:50,1,1,315,"00:14:bf:3b:c7:c6",-64,1139645870791,315,"1-1",-62,-63.0666666666667,90,3.03092673186479,3.75,12.3967737738494
"176663",2006-02-11 04:41:39,1,10,315,"00:14:bf:3b:c7:c6",-65,1139654499874,315,"1-10",-68,-67.5181818181818,110,2.39162076318461,4.75,17.4091929738285
"184018",2006-02-11 04:49:11,1,11,315.9,"00:14:bf:3b:c7:c6",-68,1139654951894,315,"1-11",-68,-67.8484848484848,99,1.82031414850786,2,18.1570922782256
"191349",2006-02-11 05:04:35,1,12,315.2,"00:14:bf:3b:c7:c6",-68,1139655875608,315,"1-12",-68,-67.8297872340426,94,2.98612669564034,3,18.9282857121293
"198324",2006-02-11 05:16:46,1,13,314.9,"00:14:bf:3b:c7:c6",-68,1139656606873,315,"1-13",-72,-71.9038461538462,104,2.44361355361328,4,19.7200405679096
"64819",2006-02-11 02:39:04,1,2,315.3,"00:14:bf:3b:c7:c6",-68,1139647144683,315,"1-2",-63,-64.3894736842105,95,2.65896611183268,3,12.7389167514353
"89609",2006-02-11 02:58:50,1,3,314.4,"00:14:bf:3b:c7:c6",-75,1139648330677,315,"1-3",-75,-74.7788461538462,104,2.16753061038947,2,13.1483839311149
"114454",2006-02-11 03:17:16,1,4,315.8,"00:14:bf:3b:c7:c6",-72,1139649436946,315,"1-4",-68,-67.4639175257732,97,3.35739809869595,6,13.6191042289866
"130393",2006-02-11 03:49:27,1,5,315.5,"00:14:bf:3b:c7:c6",-68,1139651367094,315,"1-5",-70,-69.9393939393939,99,3.38911276637827,2,14.1449637680695
"145921",2006-02-11 04:04:47,1,6,314.4,"00:14:bf:3b:c7:c6",-63,1139652287459,315,"1-6",-65,-65.31,100,3.92529996280282,3,14.7200543477258
"153732",2006-02-11 04:15:35,1,7,315.1,"00:14:bf:3b:c7:c6",-72,1139652935044,315,"1-7",-68,-68.054347826087,92,3.01047303951448,4,15.3388395910512
"161500",2006-02-11 04:23:08,1,8,315.5,"00:14:bf:3b:c7:c6",-71,1139653388456,315,"1-8",-66,-65.6145833333333,96,2.41211761809178,3,15.9962495604438
"169037",2006-02-11 04:30:44,1,9,315.1,"00:14:bf:3b:c7:c6",-65,1139653844989,315,"1-9",-64,-63.6702127659574,94,1.89162442493127,1.75,16.6877200360025
"370009",2006-02-11 09:03:43,10,3,315.4,"00:14:bf:3b:c7:c6",-53,1139670223360,315,"10-3",-55,-54.9578947368421,95,1.43597983060633,2,6.44049687524185
"403882",2006-02-11 10:08:16,10,4,314.8,"00:14:bf:3b:c7:c6",-57,1139674096218,315,"10-4",-55,-54.46,100,1.58541330684946,3,7.35391052434009
"431144",2006-02-11 10:47:20,10,5,315.4,"00:14:bf:3b:c7:c6",-49,1139676440509,315,"10-5",-49,-48.741935483871,93,1.88185399913311,2,8.28733974204027
"459906",2006-02-11 11:19:32,10,6,315.7,"00:14:bf:3b:c7:c6",-50,1139678372598,315,"10-6",-51,-52.2840909090909,88,2.45393825455283,4,9.23471710449216
"494669",2006-02-11 12:09:11,10,7,315,"00:14:bf:3b:c7:c6",-49,1139681351608,315,"10-7",-46,-47.8020833333333,96,2.99690995831467,5,10.1921538449927
"529347",2006-02-11 12:51:00,10,8,315.3,"00:14:bf:3b:c7:c6",-46,1139683860473,315,"10-8",-49,-49.8478260869565,92,2.70097573988436,5,11.1570605447851
"376881",2006-02-11 09:11:09,11,3,315.3,"00:14:bf:3b:c7:c6",-50,1139670669956,315,"11-3",-52,-52.6555555555556,90,2.72384852946812,3,6.07289058027559
"410754",2006-02-11 10:22:04,11,4,315.1,"00:14:bf:3b:c7:c6",-56,1139674924750,315,"11-4",-54,-54.5806451612903,93,2.02335591146492,2,7.03420215802759
"438171",2006-02-11 10:54:07,11,5,314.9,"00:14:bf:3b:c7:c6",-45,1139676847878,315,"11-5",-48,-46.8541666666667,96,2.51303618700427,5,8.0049984384758
"466906",2006-02-11 11:26:35,11,6,314.9,"00:14:bf:3b:c7:c6",-47,1139678795304,315,"11-6",-46,-45.9270833333333,96,1.4885159806201,2,8.98220462915425
"501468",2006-02-11 12:16:45,11,7,315.6,"00:14:bf:3b:c7:c6",-45,1139681805920,315,"11-7",-43,-42.3535353535354,99,2.07173953977718,4,9.96393496566492
"536573",2006-02-11 13:01:35,11,8,315.8,"00:14:bf:3b:c7:c6",-46,1139684495096,315,"11-8",-46,-45.7472527472527,91,1.26133444849675,2,10.9489725545368
"383958",2006-02-11 09:33:07,12,3,315.1,"00:14:bf:3b:c7:c6",-49,1139671987207,315,"12-3",-46,-44.7263157894737,95,3.00864748457678,6,5.85491246732178
"417738",2006-02-11 10:33:31,12,4,315.1,"00:14:bf:3b:c7:c6",-52,1139675611789,315,"12-4",-52,-49.1910112359551,89,4.4309767148564,7,6.84689710744948
"445415",2006-02-11 11:03:19,12,5,315.2,"00:14:bf:3b:c7:c6",-47,1139677399249,315,"12-5",-47,-48.8522727272727,88,2.57993928792183,6,7.84091831356506
"473778",2006-02-11 11:33:34,12,6,315.4,"00:14:bf:3b:c7:c6",-51,1139679214490,315,"12-6",-49,-48.4897959183673,98,1.8625163001248,2,8.83628881374981
"508286",2006-02-11 12:25:44,12,7,315.1,"00:14:bf:3b:c7:c6",-50,1139682344286,315,"12-7",-54,-53.5632183908046,87,1.76991097808775,3,9.83259884262548
"543608",2006-02-11 13:14:26,12,8,314.7,"00:14:bf:3b:c7:c6",-45,1139685266376,315,"12-8",-46,-46.6111111111111,90,2.27687171772506,4,10.8295890965447
"390412",2006-02-11 09:42:26,13,3,315.4,"00:14:bf:3b:c7:c6",-49,1139672546990,315,"13-3",-48,-46.3139534883721,86,2.78762655911895,6,5.80344725141876
"424350",2006-02-11 10:40:22,13,4,314.5,"00:14:bf:3b:c7:c6",-43,1139676022231,315,"13-4",-48,-46.4554455445545,101,3.27268926870623,7,6.80294054067798
"452704",2006-02-11 11:10:47,13,5,315.2,"00:14:bf:3b:c7:c6",-47,1139677847669,315,"13-5",-48,-48,89,1.1481209945741,2,7.80256368125246
"480895",2006-02-11 11:40:56,13,6,315.6,"00:14:bf:3b:c7:c6",-47,1139679656338,315,"13-6",-52.5,-51.1413043478261,92,3.46911497640844,6,8.80227243386616
"515296",2006-02-11 12:34:49,13,7,315.1,"00:14:bf:3b:c7:c6",-50,1139682889104,315,"13-7",-45,-45.8863636363636,88,2.70134839970588,5,9.80204060387428
"550799",2006-02-11 13:21:22,13,8,315.7,"00:14:bf:3b:c7:c6",-46,1139685682090,315,"13-8",-47,-48.6881720430108,93,3.17249899655192,5,10.8018516931126
"645229",2006-02-19 02:51:32,14,3,314.6,"00:14:bf:3b:c7:c6",-53,1140339092667,315,"14-3",-56,-55.81,100,1.5998421639321,2,5.92283715798434
"1096666",2006-03-09 12:40:52,14,7,314.8,"00:14:bf:3b:c7:c6",-50,1141929652053,315,"14-7",-56,-56.0574712643678,87,2.32457208784897,3,9.87319603775799
"1142001",2006-03-09 13:39:40,14,8,314.6,"00:14:bf:3b:c7:c6",-44,1141933180297,315,"14-8",-47,-46.1717171717172,99,2.08512909618646,4,10.8664621657649
"652115",2006-02-19 02:58:03,15,3,314.7,"00:14:bf:3b:c7:c6",-53,1140339483691,315,"15-3",-52,-51.8947368421053,95,1.3564164631486,2,6.20322496770833
"1102995",2006-03-09 12:46:56,15,7,315.4,"00:14:bf:3b:c7:c6",-50,1141930016679,315,"15-7",-49,-49.5568181818182,88,2.06145777314749,3.25,10.0439036235918
"1148421",2006-03-09 13:45:45,15,8,314.4,"00:14:bf:3b:c7:c6",-55,1141933545280,315,"15-8",-52,-51.6458333333333,96,1.57599870870016,2,11.0217965867639
"658940",2006-02-19 03:08:28,16,3,314.6,"00:14:bf:3b:c7:c6",-53,1140340108003,315,"16-3",-57,-57.1935483870968,93,1.43146371209552,2,6.62419806467168
"1109470",2006-03-09 12:58:26,16,7,315.7,"00:14:bf:3b:c7:c6",-57,1141930706031,315,"16-7",-52,-54.9354838709677,93,5.55370313514541,11,10.3092191750879
"1154771",2006-03-09 13:51:51,16,8,315.4,"00:14:bf:3b:c7:c6",-48,1141933911299,315,"16-8",-46,-46.5,98,1.16875120596443,1,11.264102272263
"665484",2006-02-19 03:15:17,17,3,315.1,"00:14:bf:3b:c7:c6",-56,1140340517092,315,"17-3",-54,-54.1458333333333,96,1.72278334567651,3,7.16100551598726
"1115844",2006-03-09 13:08:02,17,7,316,"00:14:bf:3b:c7:c6",-55,1141931282935,315,"17-7",-58,-57.5051546391753,97,1.82644755000546,1,10.6620823482095
"1161103",2006-03-09 14:13:36,17,8,315.8,"00:14:bf:3b:c7:c6",-55,1141935216109,315,"17-8",-55,-55.2127659574468,94,1.37467368894829,2,11.5879247494968
"672078",2006-02-19 03:24:11,18,3,315.7,"00:14:bf:3b:c7:c6",-56,1140341051282,315,"18-3",-54,-53.5588235294118,102,1.03954987795094,1,7.78973683766018
"1122278",2006-03-09 13:14:23,18,7,314.6,"00:14:bf:3b:c7:c6",-59,1141931663711,315,"18-7",-58,-58.2527472527473,91,2.08483096353641,2,11.0941425986869
"1167778",2006-03-09 14:19:39,18,8,315,"00:14:bf:3b:c7:c6",-55,1141935579423,315,"18-8",-57,-57.7789473684211,95,3.1527730022289,3,11.9866592510174
"678779",2006-02-19 03:30:56,19,3,314.8,"00:14:bf:3b:c7:c6",-58,1140341456239,315,"19-3",-59,-59.8315789473684,95,3.79151525197184,6.5,8.48999411071645
"1128783",2006-03-09 13:23:21,19,7,315.5,"00:14:bf:3b:c7:c6",-58,1141932201908,315,"19-7",-58,-57.8297872340426,94,1.30868314237905,2,11.5965512114594
"1174360",2006-03-09 14:31:12,19,8,314.6,"00:14:bf:3b:c7:c6",-59,1141936272155,315,"19-8",-57,-57.1888888888889,90,2.0493596941618,2,12.4531120608465
"23533",2006-02-11 02:02:20,2,0,315.2,"00:14:bf:3b:c7:c6",-66,1139644940137,315,"2-0",-66,-66.07,100,1.81049131118566,3,11.1570605447851
"48560",2006-02-11 02:25:00,2,1,315,"00:14:bf:3b:c7:c6",-64,1139646300270,315,"2-1",-65,-64.4752475247525,101,1.67686647891799,3,11.4490174250894
"287658",2006-02-11 07:22:19,2,10,315.1,"00:14:bf:3b:c7:c6",-63,1139664139468,315,"2-10",-64,-67.030612244898,98,6.98223678695637,2,16.7475371323667
"295328",2006-02-11 07:28:06,2,11,315.8,"00:14:bf:3b:c7:c6",-67,1139664486654,315,"2-11",-69,-68.3240740740741,108,2.50542851261913,2.25,17.5236982398123
"302772",2006-02-11 07:36:39,2,12,315,"00:14:bf:3b:c7:c6",-66,1139664999530,315,"2-12",-65,-65.5111111111111,135,1.75714603521014,1,18.3215719849581
"310534",2006-02-11 07:46:42,2,13,315.4,"00:14:bf:3b:c7:c6",-78,1139665602428,315,"2-13",-75,-75.3518518518518,108,1.83585684909537,3,19.1384429878713
"72798",2006-02-11 02:45:59,2,2,314.8,"00:14:bf:3b:c7:c6",-68,1139647559232,315,"2-2",-64,-64.4859813084112,107,3.23997579184209,2,11.8186293621553
"97874",2006-02-11 03:04:49,2,3,315.7,"00:14:bf:3b:c7:c6",-68,1139648689912,315,"2-3",-69,-68.701030927835,97,3.63766451075185,5,12.2588743365776
"122336",2006-02-11 03:41:13,2,4,314.9,"00:14:bf:3b:c7:c6",-63,1139650873099,315,"2-4",-63,-63.6326530612245,98,2.55410627580046,2,12.7624449068351
"137839",2006-02-11 03:57:32,2,5,315.1,"00:14:bf:3b:c7:c6",-63,1139651852900,315,"2-5",-65,-65.0594059405941,101,2.14858922169045,2,13.3221619867047
"257871",2006-02-11 06:34:21,2,6,315,"00:14:bf:3b:c7:c6",-66,1139661261804,315,"2-6",-65.5,-65.5652173913043,92,2.3501430764305,2,13.9312598138144
"265173",2006-02-11 06:42:09,2,7,315.5,"00:14:bf:3b:c7:c6",-64,1139661729486,315,"2-7",-64,-64.5,92,3.266547056194,4,14.5835523793073
"272550",2006-02-11 06:55:50,2,8,315.5,"00:14:bf:3b:c7:c6",-62,1139662550517,315,"2-8",-65,-63.9108910891089,101,1.98039899970178,3,15.2735064736294
"280550",2006-02-11 07:10:02,2,9,315.9,"00:14:bf:3b:c7:c6",-72,1139663402090,315,"2-9",-67,-67.1413043478261,92,1.71343445180731,2,15.9962495604438
"685580",2006-02-19 03:37:33,20,3,315.1,"00:14:bf:3b:c7:c6",-57,1140341853152,315,"20-3",-57,-57.7471264367816,87,2.05289580385909,4,9.24553946506098
"1135404",2006-03-09 13:33:34,20,7,316.1,"00:14:bf:3b:c7:c6",-62,1141932814511,315,"20-7",-62,-62.3469387755102,98,1.27709432452685,1,12.1605920908482
"1180841",2006-03-09 14:40:42,20,8,315.7,"00:14:bf:3b:c7:c6",-55,1141936842954,315,"20-8",-56,-55,89,2.20020660186926,4,12.9799845916704
"692503",2006-02-19 04:16:39,21,3,315.4,"00:14:bf:3b:c7:c6",-60,1140344199427,315,"21-3",-60,-60.84375,96,2.17801515146245,4,10.0439036235918
"733721",2006-02-19 04:59:53,21,4,315.2,"00:14:bf:3b:c7:c6",-63,1140346793164,315,"21-4",-62,-61.6969696969697,99,2.8765574147402,3,10.6526991884686
"774966",2006-02-19 05:57:09,21,5,315.4,"00:14:bf:3b:c7:c6",-61,1140350229891,315,"21-5",-61,-61.2395833333333,96,1.83959258456675,1,11.3172434806361
"809059",2006-02-19 06:35:26,21,6,315.6,"00:14:bf:3b:c7:c6",-66,1140352526047,315,"21-6",-65,-65.3764705882353,85,2.81144121060218,2,12.0282999630039
"843520",2006-02-19 07:52:48,21,7,314.6,"00:14:bf:3b:c7:c6",-65,1140357168133,315,"21-7",-67,-66.3805309734513,113,1.76432192595543,3,12.7781062759706
"884799",2006-02-19 08:54:12,21,8,315.5,"00:14:bf:3b:c7:c6",-65,1140360852727,315,"21-8",-63,-62.9550561797753,89,1.93596412649633,2,13.5602359861471
"699358",2006-02-19 04:23:04,22,3,315.2,"00:14:bf:3b:c7:c6",-53,1140344584379,315,"22-3",-60,-60.021978021978,91,1.48307504850955,2,10.875660899458
"740618",2006-02-19 05:06:14,22,4,315.2,"00:14:bf:3b:c7:c6",-58,1140347174776,315,"22-4",-58,-57.9565217391304,92,1.90956553069166,3.25,11.4402797168601
"781728",2006-02-19 06:09:20,22,5,315.3,"00:14:bf:3b:c7:c6",-57,1140350960265,315,"22-5",-57,-56.75,92,1.55220509577203,2,12.0615090266517
"815892",2006-02-19 06:41:26,22,6,314.7,"00:14:bf:3b:c7:c6",-61,1140352886473,315,"22-6",-61,-62.4848484848485,99,4.35506656938188,6,12.7310643702716
"850368",2006-02-19 07:59:45,22,7,315.3,"00:14:bf:3b:c7:c6",-69,1140357585591,315,"22-7",-66,-66.967032967033,91,1.63605589045084,2,13.4417260796372
"891768",2006-02-19 09:03:59,22,8,315.1,"00:14:bf:3b:c7:c6",-65,1140361439700,315,"22-8",-66,-66.433734939759,83,1.90757649262821,3,14.1873182807746
"706236",2006-02-19 04:29:52,23,3,314.9,"00:14:bf:3b:c7:c6",-58,1140344992203,315,"23-3",-58,-58.1034482758621,87,1.64976730394842,2,11.7337121150981
"747564",2006-02-19 05:13:07,23,4,315.4,"00:14:bf:3b:c7:c6",-58,1140347587806,315,"23-4",-57,-57.3225806451613,93,1.26113553319997,1,12.2588743365776
"788522",2006-02-19 06:15:33,23,5,315.4,"00:14:bf:3b:c7:c6",-63,1140351333248,315,"23-5",-61,-61.0777777777778,90,1.12407542809188,1,12.8405607354196
"822654",2006-02-19 07:07:58,23,6,315.1,"00:14:bf:3b:c7:c6",-61,1140354478669,315,"23-6",-62,-61.1855670103093,97,1.77558615267382,1,13.4714512952391
"857286",2006-02-19 08:06:47,23,7,315.1,"00:14:bf:3b:c7:c6",-67,1140358007257,315,"23-7",-62,-62.7368421052632,95,1.83471562128147,1,14.1449637680695
"898589",2006-02-19 09:12:08,23,8,315.6,"00:14:bf:3b:c7:c6",-59,1140361928842,315,"23-8",-60,-61.1428571428571,91,3.02424068917005,4,14.8553020837679
"713123",2006-02-19 04:36:23,24,3,315.1,"00:14:bf:3b:c7:c6",-59,1140345383153,315,"24-3",-61,-60.6373626373626,91,1.40250952475659,1,12.612692020342
"754447",2006-02-19 05:19:44,24,4,315.4,"00:14:bf:3b:c7:c6",-57,1140347984759,315,"24-4",-59,-60.1683168316832,101,4.63480162883093,6,13.1026714833274
"795461",2006-02-19 06:22:40,24,5,314.8,"00:14:bf:3b:c7:c6",-58,1140351760427,315,"24-5",-60,-59.84375,96,1.3004300907979,2,13.6484431346583
"829525",2006-02-19 07:20:16,24,6,315.4,"00:14:bf:3b:c7:c6",-61,1140355216375,315,"24-6",-65,-64.4455445544555,101,1.8733672759219,1,14.2435950518119
"864199",2006-02-19 08:29:21,24,7,315.1,"00:14:bf:3b:c7:c6",-57,1140359361446,315,"24-7",-58,-58.1359223300971,103,3.21469830161072,3,14.8822041378285
"905430",2006-02-19 09:20:06,24,8,315.2,"00:14:bf:3b:c7:c6",-69,1140362406436,315,"24-8",-60,-61.6185567010309,97,4.61077383908482,2,15.5589202710214
"719941",2006-02-19 04:42:34,25,3,315.4,"00:14:bf:3b:c7:c6",-70,1140345754208,315,"25-3",-58,-59.6279069767442,86,4.76518381011541,9,13.5085158326146
"761146",2006-02-19 05:26:12,25,4,315.3,"00:14:bf:3b:c7:c6",-61,1140348372383,315,"25-4",-62,-61.9191919191919,99,2.4314133274525,1,13.9671042095346
"871159",2006-02-19 08:37:57,25,7,315.8,"00:14:bf:3b:c7:c6",-69,1140359877442,315,"25-7",-64,-63.8125,96,2.32294051399922,2.25,15.6486421136148
"912367",2006-02-19 09:27:00,25,8,315.3,"00:14:bf:3b:c7:c6",-61,1140362820906,315,"25-8",-67,-67.5092592592593,108,3.47889597475758,5,16.2935570088302
"726784",2006-02-19 04:53:12,26,3,314.9,"00:14:bf:3b:c7:c6",-60,1140346392707,315,"26-3",-59,-60.3176470588235,85,2.61047233778306,5,14.4180442501748
"768206",2006-02-19 05:32:56,26,4,315.1,"00:14:bf:3b:c7:c6",-63,1140348776180,315,"26-4",-64,-64.3260869565217,92,3.21435207236275,2,14.8485689546165
"802291",2006-02-19 06:28:47,26,5,315.4,"00:14:bf:3b:c7:c6",-55,1140352127138,315,"26-5",-58,-57.7263157894737,95,2.91526468731202,3,15.3323188070168
